"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00442208","DALE ENTERPRISE, VA US","1946-02-24","42","32","35"
"USC00442208","DALE ENTERPRISE, VA US","1946-02-25","47","22","42"
"USC00442208","DALE ENTERPRISE, VA US","1946-02-26","70","26","64"
"USC00442208","DALE ENTERPRISE, VA US","1946-02-27","67","46","55"
"USC00442208","DALE ENTERPRISE, VA US","1946-02-28","55","29","43"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-01","53","23","45"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-02","50","33","42"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-03","64","35","56"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-04","76","35","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-05","71","39","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-06","71","39","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-07","66","55","59"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-08","59","43","52"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-09","55","37","37"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-10","49","25","43"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-11","45","35","38"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-12","59","25","51"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-13","67","35","57"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-14","63","39","59"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-15","78","51","62"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-16","62","46","48"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-17","48","41","46"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-18","47","38","38"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-19","40","32","36"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-20","57","31","49"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-21","66","29","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-22","73","30","62"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-23","63","43","54"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-24","55","39","47"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-25","63","32","58"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-26","69","49","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-27","73","45","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-28","75","41","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-29","66","52","61"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-30","61","52","53"
"USC00442208","DALE ENTERPRISE, VA US","1946-03-31","60","32","55"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-01","55","35","53"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-02","76","50","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-03","77","54","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-04","74","45","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-05","66","40","55"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-06","63","35","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-07","67","38","59"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-08","59","37","48"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-09","65","40","54"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-10","59","34","55"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-11","55","29","49"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-12","49","32","47"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-13","58","31","53"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-14","65","35","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-15","79","50","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-16","72","45","43"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-17","63","36","58"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-18","74","30","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-19","70","44","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-20","75","53","64"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-21","64","34","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-22","80","37","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-23","80","47","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-24","68","55","58"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-25","58","50","52"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-26","56","43","48"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-27","50","36","45"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-28","62","32","56"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-29","63","45","59"
"USC00442208","DALE ENTERPRISE, VA US","1946-04-30","65","52","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-01","68","55","61"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-02","65","53","58"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-03","58","45","45"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-04","45","36","42"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-05","74","36","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-06","75","41","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-07","73","48","64"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-08","64","37","54"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-09","67","33","64"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-10","73","43","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-11","75","58","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-12","77","58","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-13","70","45","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-14","60","48","51"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-15","75","49","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-16","75","59","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-17","78","61","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-18","72","53","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-19","74","52","71"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-20","72","54","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-21","71","59","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-22","72","46","62"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-23","74","43","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-24","77","45","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-25","83","58","78"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-26","78","59","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-27","78","61","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-28","74","54","54"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-29","71","48","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-30","78","43","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-05-31","82","51","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-01","81","62","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-02","70","61","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-03","69","51","62"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-04","66","52","56"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-05","67","45","61"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-06","76","44","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-07","85","55","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-08","89","57","81"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-09","85","62","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-10","75","49","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-11","71","57","82"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-12","82","67","77"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-13","79","67","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-14","78","58","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-15","72","55","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-16","69","61","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-17","85","62","84"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-18","91","64","80"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-19","80","58","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-20","77","55","71"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-21","77","66","71"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-22","77","53","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-23","81","51","77"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-24","83","52","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-25","86","53","77"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-26","86","63","77"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-27","86","57","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-28","89","55","79"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-29","83","63","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-06-30","87","63","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-01","84","64","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-02","79","67","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-03","76","56","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-04","77","53","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-05","74","57","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-06","82","65","76"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-07","85","66","80"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-08","90","63","80"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-09","80","64","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-10","87","61","80"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-11","86","65","80"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-12","85","67","78"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-13","83","62","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-14","86","60","77"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-15","81","61","61"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-16","77","53","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-17","80","52","77"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-18","85","55","79"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-19","90","62","83"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-20","91","68","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-21","88","66","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-22","78","65","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-23","85","66","83"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-24","88","60","79"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-25","85","65","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-26","75","60","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-27","75","50","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-28","78","51","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-29","81","53","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-30","85","57","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-07-31","80","56","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-01","80","59","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-02","75","59","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-03","82","57","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-04","84","58","80"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-05","86","62","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-06","81","64","71"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-07","75","65","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-08","83","54","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-09","85","62","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-10","86","68","78"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-11","78","57","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-12","78","53","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-13","70","56","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-14","75","50","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-15","78","48","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-16","76","64","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-17","85","64","80"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-18","80","67","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-19","88","58","78"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-20","83","54","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-21","80","60","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-22","83","55","79"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-23","79","57","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-24","74","52","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-25","65","58","61"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-26","76","52","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-27","79","45","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-28","83","48","77"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-29","77","63","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-30","70","52","62"
"USC00442208","DALE ENTERPRISE, VA US","1946-08-31","75","47","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-01","78","43","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-02","81","50","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-03","75","56","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-04","75","43","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-05","78","46","67"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-06","80","48","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-07","88","51","79"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-08","91","60","86"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-09","93","62","85"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-10","89","63","79"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-11","83","60","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-12","79","53","71"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-13","71","58","62"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-14","73","47","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-15","79","39","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-16","80","40","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-17","82","41","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-18","80","45","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-19","74","45","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-20","68","58","62"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-21","77","61","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-22","86","52","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-23","80","66","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-24","77","67","74"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-25","80","54","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-26","81","48","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-27","83","47","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-28","78","52","75"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-29","78","59","72"
"USC00442208","DALE ENTERPRISE, VA US","1946-09-30","72","53","54"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-01","55","43","49"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-02","71","37","66"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-03","76","37","64"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-04","79","41","69"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-05","81","43","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-06","81","45","73"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-07","83","45","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-08","70","47","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-09","65","48","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-10","60","49","56"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-11","72","54","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-12","65","50","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-13","63","33","57"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-14","64","32","54"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-15","66","34","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-16","67","35","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-17","73","47","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-18","74","54","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-19","70","48","59"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-20","59","48","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-21","59","45","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-22","62","37","57"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-23","70","35","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-24","74","41","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-25","69","45","65"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-26","69","46","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-27","73","39","64"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-28","65","52","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-29","73","51","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-30","77","49","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-10-31","82","50","70"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-01","70","53","55"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-02","72","50","56"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-03","73","51","62"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-04","75","49","68"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-05","68","38","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-06","61","30","57"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-07","58","39","52"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-08","67","49","55"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-09","64","42","52"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-10","59","33","57"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-11","65","50","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-12","63","40","42"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-13","51","27","43"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-14","59","30","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-15","53","27","45"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-16","54","27","48"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-17","52","41","52"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-18","52","30","38"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-19","50","19","44"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-20","61","26","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-21","59","24","55"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-22","58","47",
"USC00442208","DALE ENTERPRISE, VA US","1946-11-23","48","24","40"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-24","53","23","42"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-25","65","39","59"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-26","67","44","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-27","65","45","54"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-28","55","29","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-29","64","34","52"
"USC00442208","DALE ENTERPRISE, VA US","1946-11-30","55","27","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-01","60","41","25"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-02","44","14","23"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-03","34","10","30"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-04","46","17","39"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-05","56","18","52"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-06","53","27","45"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-07","54","22","47"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-08","61","30","54"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-09","70","31","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-10","69","35","63"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-11","63","45","45"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-12","63","43","60"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-13","60","41","41"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-14","46","27","42"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-15","43","26","37"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-16","43","24","38"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-17","55","34","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-18","50","29","34"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-19","34","16","28"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-20","28","23","28"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-21","43","27","40"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-22","40","32","34"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-23","44","18","40"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-24","54","38","48"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-25","48","27","37"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-26","53","28","50"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-27","48","23","37"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-28","70","35","53"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-29","63","38","57"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-30","57","30","30"
"USC00442208","DALE ENTERPRISE, VA US","1946-12-31","30","21","27"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-01","29","22","25"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-02","41","25","41"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-03","53","35","50"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-04","54","33","35"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-05","44","26","43"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-06","43","23","32"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-07","48","25","44"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-08","48","32","42"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-09","42","24","39"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-10","37","30","34"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-11","59","25","51"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-12","55","31","41"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-13","41","29","33"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-14","39","30","39"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-15","54","37","52"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-16","60","40","57"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-17","57","30","39"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-18","45","32","44"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-19","44","28","40"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-20","55","35","50"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-21","52","24","28"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-22","28","7","21"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-23","41","14","37"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-24","60","33","53"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-25","60","40","51"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-26","53","31","52"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-27","56","30","49"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-28","63","35","58"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-29","66","29","56"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-30","68","46","65"
"USC00442208","DALE ENTERPRISE, VA US","1947-01-31","66","42","48"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-01","50","21","44"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-02","44","21","26"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-03","40","16","35"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-04","41","15","15"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-05","19","3","8"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-06","37","7","27"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-07","42","26","39"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-08","41","10","11"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-09","25","7","19"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-10","34","12","29"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-11","48","15","32"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-12","48","21","35"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-13","50","20","39"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-14","58","20","45"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-15","57","29","40"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-16","43","34","37"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-17","54","25","36"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-18","56","21","43"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-19","46","24","24"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-20","30","13","13"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-21","32","7","24"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-22","26","11","21"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-23","32","13","20"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-24","36","10","23"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-25","35","17","29"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-26","34","19","28"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-27","29","22","24"
"USC00442208","DALE ENTERPRISE, VA US","1947-02-28","34","9","21"
"USC00442208","DALE ENTERPRISE, VA US","1947-03-01","29","12","36"
"USC00442208","DALE ENTERPRISE, VA US","1947-03-02","35","24","28"
"USC00442208","DALE ENTERPRISE, VA US","1947-03-03","30","23","25"
"USC00442208","DALE ENTERPRISE, VA US","1947-03-04","39","21","34"
"USC00442208","DALE ENTERPRISE, VA US","1947-03-05","46","26","36"
"USC00442208","DALE ENTERPRISE, VA US","1947-03-06","38","22","33"
"USC00442208","DALE ENTERPRISE, VA US","1947-03-07","42","15","37"
